"document"	"topic"	"gamma"
"372"	"1086_Модель_номер_десять.txt"	16	5.96718591312072e-06
"373"	"1086_Модель_номер_десять.txt"	20	5.96718591310422e-06
"374"	"1086_Модель_номер_десять.txt"	10	5.96718591310168e-06
"375"	"1086_Модель_номер_десять.txt"	13	5.96718591310045e-06
"376"	"1086_Модель_номер_десять.txt"	17	5.96718591307304e-06
"377"	"1086_Модель_номер_десять.txt"	5	5.96718591307141e-06
"378"	"1086_Модель_номер_десять.txt"	25	5.96718591306852e-06
"379"	"1096_Два_шага.txt"	13	0.886851231292435
"380"	"1096_Два_шага.txt"	7	0.112767214866966
"381"	"1096_Два_шага.txt"	26	1.52621536240769e-05
"382"	"1096_Два_шага.txt"	22	1.52621536240632e-05
"383"	"1096_Два_шага.txt"	17	1.5262153624046e-05
"384"	"1096_Два_шага.txt"	27	1.52621536240398e-05
"385"	"1096_Два_шага.txt"	23	1.52621536240294e-05
"386"	"1096_Два_шага.txt"	8	1.5262153624028e-05
"387"	"1096_Два_шага.txt"	24	1.5262153624025e-05
"388"	"1096_Два_шага.txt"	15	1.52621536240131e-05
"389"	"1096_Два_шага.txt"	21	1.52621536240108e-05
"390"	"1096_Два_шага.txt"	9	1.52621536240059e-05
"391"	"1096_Два_шага.txt"	12	1.52621536240028e-05
"392"	"1096_Два_шага.txt"	6	1.52621536239996e-05
"393"	"1096_Два_шага.txt"	16	1.52621536239939e-05
"394"	"1096_Два_шага.txt"	3	1.52621536239926e-05
"395"	"1096_Два_шага.txt"	14	1.52621536239638e-05
"396"	"1096_Два_шага.txt"	2	1.52621536239577e-05
"397"	"1096_Два_шага.txt"	20	1.52621536239561e-05
"398"	"1096_Два_шага.txt"	11	1.52621536239443e-05
"399"	"1096_Два_шага.txt"	18	1.52621536239387e-05
"400"	"1096_Два_шага.txt"	1	1.52621536239302e-05
"401"	"1096_Два_шага.txt"	5	1.52621536239293e-05
"402"	"1096_Два_шага.txt"	25	1.52621536239245e-05
"403"	"1096_Два_шага.txt"	10	1.52621536238973e-05
"404"	"1096_Два_шага.txt"	19	1.52621536238928e-05
"405"	"1096_Два_шага.txt"	4	1.52621536237367e-05
"406"	"1117_Синяя_звезда.txt"	26	0.99982258956265
"407"	"1117_Синяя_звезда.txt"	3	6.82347835975976e-06
"408"	"1117_Синяя_звезда.txt"	27	6.82347835974284e-06
"409"	"1117_Синяя_звезда.txt"	12	6.82347835973293e-06
"410"	"1117_Синяя_звезда.txt"	17	6.82347835966626e-06
"411"	"1117_Синяя_звезда.txt"	22	6.82347835965633e-06
"412"	"1117_Синяя_звезда.txt"	21	6.82347835965054e-06
"413"	"1117_Синяя_звезда.txt"	2	6.82347835965046e-06
